kind,resref,name,tag,appearance,model,source
placeable,plc_metalbox,Metal Box,MetalBox,72,PLC_MetalBox,bif
placeable,cont_sensor_drds,Metal Box - Combat Training{Sensor Droids},cont_sensor_drds,72,PLC_MetalBox,001EBO_s
placeable,metalbox004,Metal Box{Cheat},MetalBoxC,72,PLC_MetalBox,232TEL_s
placeable,metalbox002,Metal Box{Components},MetalBoxC,72,PLC_MetalBox,232TEL_s
placeable,g_tresmilmid009,Metal Box{droid},MilMidMetalBox,72,PLC_MetalBox,303NAR_s
placeable,metalbox003,Metal Box{Grenades},MetalBoxG,72,PLC_MetalBox,232TEL_s
placeable,g_tresmillow008,Metal Box{locked},MilLowMetalBoxLocked,72,PLC_MetalBox,bif
placeable,box_puzzle,Metal Box{Puzzle Reward},box_puzzle,72,PLC_MetalBox,506OND_s
placeable,g_tresmilmid010,Metal Box{special},MilMidMetalBox,72,PLC_MetalBox,303NAR_s
placeable,g_tresmilhig002,Metal Case,MilHighMetalCase,138,PLC_Bag02,bif
placeable,g_tresmillow002,Metal Case,MilLowMetalCase,138,PLC_Bag02,bif
placeable,g_tresmilmid002,Metal Case,MilMidMetalCase,138,PLC_Bag02,bif
placeable,plc_bag02,Metal Case,GroundBagMetalCase,138,PLC_Bag02,bif
placeable,plc_fntnmetl,Metal Fountain,FntnMetl,41,PLC_FntnMetl,bif
placeable,mil_locker,Military Locker,mil_locker,39,PLC_FootLker,702KOR_s
placeable,bed003,Military Style Cot,Bed1,5,PLC_Bed1,203TEL_s
placeable,plc_bed1,Military Style Cot,Bed1,5,PLC_Bed1,bif
placeable,militiawoundeda,Militia Wounded A{Invis},MilitiaWoundedA,0,PLC_Invis,602DAN_s
placeable,militiawoundedb,Militia Wounded B{Invis},MilitiaWoundedB,0,PLC_Invis,602DAN_s
placeable,militiawoundedc,Militia Wounded C{Invis},MilitiaWoundedC,0,PLC_Invis,602DAN_s
placeable,militiawoundedd,Militia Wounded D{Invis},MilitiaWoundedD,0,PLC_Invis,602DAN_s
placeable,minechecke,MineCheckE,MineCheckE,167,PLC_InvEb,601DAN_s
placeable,minecheckw,MineCheckW,MineCheckW,167,PLC_InvEb,601DAN_s
placeable,cont_med004,Mira{Invis},MiraVoice,0,PLC_Invis,304NAR_s
placeable,plc_mstrevap,Moisture Vaporator,MstrEvap,73,PLC_MstrEvap,bif
placeable,corpse,Mummified Corpse,corpse,43,PLC_GenCrps2,411DXN_s
placeable,sith_mummy,Mummified Ludo Kressh,sith_mummy,43,PLC_GenCrps2,711KOR_s
placeable,mu_treasure1,Museum Treasure{1},mu_treasure1,54,PLC_Invis,506OND_s
placeable,mu_treasure2,Museum Treasure{2},mu_treasure2,54,PLC_Invis,506OND_s
placeable,mu_treasure3,Museum Treasure{3},mu_treasure3,54,PLC_Invis,506OND_s
placeable,mu_treasure4,Museum Treasure{4},mu_treasure4,54,PLC_Invis,506OND_s
placeable,news_report,News Hologram,news_report,53,PLC_InfoTerm,501OND_s
placeable,sithritual001,Nihilus Death Effect,SithRitualEffect,256,PLC_Sithrit,852NIH_s
placeable,plc_officeeq01,Office Equipment 01,OfficeEquipment01,311,PLC_officeEq01,bif
placeable,plc_officeeq02,Office Equipment 02,OfficeEquipment02,312,PLC_officeEq02,bif
placeable,plc_oilbath01,Oil Bath 01,OilBath01,313,PLC_oilbath,bif
placeable,plc_oilpudle,Oil Puddle,Oil Puddle,124,PLC_OilPudle,bif
placeable,inveb003,Open Hatch{Invisible},openhatch,167,PLC_InvEb,002EBO_s
placeable,201_freighter,Orbital Shuttle,201_shuttle,54,PLC_Invis,201TEL_s
placeable,201_freighter001,Orbital Shuttle{Czerka},shuttle_czerka,54,PLC_Invis,201TEL_s
placeable,parade_listen,parade_listen,parade_listen,54,PLC_Invis,504OND_s
placeable,pands,Parts and Spikes,pands,39,PLC_FootLker,401DXN_s
placeable,partpile001,Parts pile - organized machine parts on table,PartPile,74,PLC_PartPile,301NAR_s
placeable,plc_partpile,Parts pile - organized machine parts on table,PartPile,74,PLC_PartPile,bif
placeable,plc_pazaak,Pazaak Cards,PazaakCards,183,PLC_Pazaak,bif
placeable,pclook,PC Look,PCLook,167,PLC_InvEb,702KOR_s
placeable,perim_sensor,Perimeter Sensor,perim_sensor,131,PLC_SonicDev,410DXN_s
placeable,p_detonator_2,Permacrete Detonator,p_detonator_2,345,PLC_permaDet,402DXN_s
placeable,unk42_raksuperco,Permacrete Detonator,p_detonator,345,PLC_permaDet,402DXN_s
placeable,plc_permdet,Permacrete_Detonator,Permacrete_Detonator,345,PLC_permaDet,bif
placeable,plc_bag03,Pile of Cloth,GroundBagPileofCloth,139,PLC_Bag03,bif
placeable,plc_puzpillr,Pillar,PuzPillr,144,PLC_PuzPillr,bif
placeable,plc_plantpltr01,Plant Planter01,PlantPlanter01,317,PLC_Pplant01,bif
placeable,plc_plantpltr02,Plant Planter02,PlantPlanter02,318,PLC_Pplant02,bif
placeable,plc_plant_tel01,Planter Telos 01,PlanterTelos01,266,PLC_Planter2,bif
placeable,g_tresmilhig005,Plasteel Cylinder,MilHighPlstcCylin,77,PLC_PlstcCrt,bif
placeable,g_tresmilhig006,Plasteel Cylinder,PlsCylSpk,77,PLC_PlstcCrt,001EBO_s
placeable,g_tresmillow005,Plasteel Cylinder,MilLowPlstcCylin,77,PLC_PlstcCrt,bif
placeable,g_tresmilmid005,Plasteel Cylinder,MilMidPlstcCylin,77,PLC_PlstcCrt,bif
placeable,plc_plstccrt,Plasteel Cylinder,PlstcCrt,77,PLC_PlstcCrt,bif
placeable,zhug_chest,Plasteel Cylinder,zhug_chest,77,PLC_PlstcCrt,401DXN_s
placeable,cont_med012,Plasteel Cylinder Medical,PlasteelCylinderMedical,270,PLC_MedCan,101PER_s
placeable,plc_cont_med01,Plasteel Cylinder Medical,PlasteelCylinderMedical,270,PLC_MedCan,bif
placeable,g_tresmillow009,Plasteel Cylinder{locked},MilLowPlstcCylinLocked,77,PLC_PlstcCrt,bif
placeable,stmventc001,Poison Gas,PoisonGas,281,PLC_StmVntgrn,105PER_s
placeable,stmventc003,Poison Gas{CS},PoisonGasCS,281,PLC_StmVntgrn,105PER_s
placeable,ponlartalkto,Ponlar Talk To,PonlarTalkTo,54,PLC_Invis,502OND_s
placeable,eng_star001,Port Engine,eng_star,0,PLC_Invis,001EBO_s
placeable,cmp_port,Port Engine Relay,cmp_port,167,PLC_InvEb,002EBO_s
placeable,plc_potbrkn01,Pot Broken 01,PotBroken01,274,PLC_PotBr1,bif
placeable,plc_pot01,Pot Whole 01{411},PotWhole01,273,PLC_PotWh1,bif
placeable,plc_plant1,Potted plant - alien looking,Plant1,75,PLC_Plant1,bif
placeable,plc_plant2,Potted plant 2 - alien looking,Plant2,76,PLC_Plant2,bif
placeable,g_tressndppl003,Pouch,TresSndPplPouch,137,PLC_Bag01,bif
placeable,g_tressndppl004,Pouch,TresSndPplPouch,137,PLC_Bag01,301NAR_s
placeable,plc_bag01,Pouch,GroundBagPouch,137,PLC_Bag01,bif
placeable,plc_pwrcond,Power Conductor,Power Conductor,154,PLC_PwrCond,bif
placeable,pwrcond001,Power Conductor,XTerminal,154,PLC_PwrCond,101PER_s
placeable,xterm1,Power Conductor,xterm1,154,PLC_PwrCond,504OND_s
placeable,xterm2,Power Conductor,xterm2,154,PLC_PwrCond,504OND_s
placeable,xterminal,Power Conductor,xterminal,154,PLC_PwrCond,502OND_s
placeable,cond1_1,Power Conductor{1_1},cond1_1,154,PLC_PwrCond,610DAN_s
placeable,cond1_2,Power Conductor{1_2},cond1_2,154,PLC_PwrCond,610DAN_s
placeable,cond2_1,Power Conductor{2_1},cond2_1,154,PLC_PwrCond,610DAN_s
placeable,cond2_2,Power Conductor{2_2},cond2_2,154,PLC_PwrCond,610DAN_s
placeable,cond3_1,Power Conductor{3_1},cond3_1,154,PLC_PwrCond,610DAN_s
placeable,cond3_2,Power Conductor{3_2},cond3_2,154,PLC_PwrCond,610DAN_s
placeable,cond4_1,Power Conductor{4_1},cond4_1,154,PLC_PwrCond,610DAN_s
placeable,cond4_2,Power Conductor{4_2},cond4_2,154,PLC_PwrCond,610DAN_s
placeable,cond5_1,Power Conductor{5_1},cond5_1,154,PLC_PwrCond,610DAN_s
placeable,cond5_2,Power Conductor{5_2},cond5_2,154,PLC_PwrCond,610DAN_s
placeable,cond6_1,Power Conductor{6_1},cond6_1,154,PLC_PwrCond,610DAN_s
placeable,cond6_2,Power Conductor{6_2},cond6_2,154,PLC_PwrCond,610DAN_s
placeable,cond7_1,Power Conductor{7_1},cond7_1,154,PLC_PwrCond,610DAN_s
placeable,cond7_2,Power Conductor{7_2},cond7_2,154,PLC_PwrCond,610DAN_s
placeable,cond_busted,Power Conductor{busted},cond_busted,154,PLC_PwrCond,610DAN_s
placeable,conductor1,Power Conductor{Power Station 1},conductor1,154,PLC_PwrCond,610DAN_s
placeable,conductor2,Power Conductor{Power Station 2},conductor2,154,PLC_PwrCond,610DAN_s
placeable,conductor3,Power Conductor{Power Station 3},conductor3,154,PLC_PwrCond,610DAN_s
placeable,plc_powgen01,Power Generator 01,PowerGenerator01,314,PLC_pgen,bif
placeable,debris,Power Surge{Invis},debris,0,PLC_Invis,001EBO_s
placeable,prologue,Prologue{Invis},Prologue,0,PLC_Invis,001EBO_s
placeable,inveb001,Proton Missile{Invisible},ProtonMis,167,PLC_InvEb,002EBO_s
placeable,plc_pulchain,Pull Chain,PulChain,79,PLC_PulChain,bif
placeable,comppnl005,Pylon 3 Console,ComputerPanel,23,PLC_CompPnl,303NAR_s
placeable,inveb004,Quadlasers{Invisible},Quad,167,PLC_InvEb,002EBO_s
placeable,racedialog,racedialog,racedialog,54,PLC_Invis,211TEL_s
placeable,radar_smoke,radar_smoke,radar_smoke,108,PLC_StmVentC,403DXN_s
placeable,radar_spark,radar_spark,radar_spark,30,PLC_ESparkLg,403DXN_s
placeable,plc_rbench,Rakata Bench,RakataBench,196,PLC_RBench,bif
placeable,plc_rakatflg3,Rakata Flag - Black,BlackRakataFlag,191,PLC_RakatFlg3,bif
placeable,plc_rakatflg2,Rakata Flag - Red,RedRakataFlag,190,PLC_RakatFlg2,bif
placeable,plc_rakatbed,Rakatan bed,RakatBed,80,PLC_RakatBed,bif
placeable,plc_rakatcom,Rakatan Computer Terminal,RakatCom,122,PLC_RakatCom,bif
placeable,plc_rakatcrp,Rakatan corpse on pike,RakatCrp,83,PLC_RakatCrp,bif
placeable,plc_rakathol,Rakatan Hologram,Rakatan Hologram,133,PLC_RakatHol,bif
placeable,plc_rakatflg,Rakatan War Flag,RakatFlg,85,PLC_RakatFlg,bif
placeable,pnltel001,Reactor Control,Reactor,23,PLC_CompPnl,232TEL_s
placeable,g_tresrefuse001,Refuse Pile,LowRfPileSm,88,PLC_RfPileSm,bif
placeable,g_tresrefuse002,Refuse Pile,MidRfPileMd,87,PLC_RfPileMd,bif
placeable,g_tresrefuse003,Refuse Pile,HighRfPileLg,86,PLC_RfPileLg,bif
placeable,plc_rfpilelg,Refuse Pile - Large,RfPileLg,86,PLC_RfPileLg,bif
placeable,plc_rfpilemd,Refuse Pile - Medium,RfPileMd,87,PLC_RfPileMd,bif
placeable,plc_rfpilesm,Refuse Pile - Small,RfPileSm,88,PLC_RfPileSm,bif
placeable,plc_repequip01,Rep Equipment01,RepEquipment01,319,PLC_repEquip,bif
placeable,plc_reptab1,Repair Table 1,RepairTable1,168,PLC_RepTab1,bif
placeable,plc_reptab2,Repair Table 2,RepairTable2,169,PLC_RepTab2,bif
placeable,rev_end,Revan End Dialogue,rev_end,54,PLC_Invis,702KOR_s
placeable,plc_riflepts01,Rifle Parts01,RifleParts01,320,PLC_riflePts,bif
placeable,plc_ring01,Ring of Hanoi 1,Ring01,227,PLC_Ring01,bif
placeable,plc_ring02,Ring of Hanoi 2,Ring02,228,PLC_Ring02,bif
placeable,plc_ring03,Ring of Hanoi 3,Ring03,229,PLC_Ring03,bif
placeable,plc_ring04,Ring of Hanoi 4,Ring04,230,PLC_Ring04,bif
placeable,411_ritual_fx,Ritual Effects,411_ritual_fx,160,PLC_SpdDist,411DXN_s
placeable,ritual_source,ritual_source,ritual_source,54,PLC_Invis,411DXN_s
placeable,plc_acd,River of Acid,AcidRvr,141,PLC_Acd,bif
placeable,g_tresrub001,Rubble,LowRubble,162,PLC_Rub1,bif
placeable,g_tresrub002,Rubble,MidRubble,162,PLC_Rub1,bif
placeable,g_tresrub003,Rubble,HighRubble,162,PLC_Rub1,bif
placeable,g_tresrubshd001,Rubble,LowShdLndRubble,162,PLC_Rub1,bif
placeable,g_tresrubshd002,Rubble,MidShdLndRubble,162,PLC_Rub1,bif
placeable,g_tresrubshd003,Rubble,HighShdLndRubble,162,PLC_Rub1,bif
placeable,plc_rubble,Rubble,rubble,91,PLC_Rubble,bif
placeable,plc_rub1,Rubble 1,Rubble1,162,PLC_Rub1,bif
placeable,plc_rub2,Rubble 2,Rubble2,163,PLC_Rub2,bif
placeable,plc_rub3,Rubble 3,Rubble3,164,PLC_Rub3,bif
placeable,cont_sensor,Rubble{Sensor},cont_sensor,162,PLC_Rub1,604DAN_s
placeable,plc_rpcont2,Ruined Pillar,RuinedPillar,197,PLC_RPCont2,bif
placeable,plc_rpcont1,Ruined Pillar Container,RuinedPillarCont,198,PLC_RPCont1,bif
placeable,plc_rneoblsk,Rune Covered Obelisk,RneOblsk,92,PLC_RneOblsk,bif
placeable,plc_rnepillr,Rune Covered Pillar,RnePillr,93,PLC_RnePillr,bif
placeable,comp_port,Rusted Computer Port,comp_port,167,PLC_InvEb,401DXN_s
placeable,plc_scrysblu,Saber Crystal - Blue,Saber Crystal - Blue,134,PLC_SCrysBlu,bif
placeable,plc_scrysgrn,Saber Crystal - Green,Saber Crystal - Green,135,PLC_SCrysGrn,bif
placeable,plc_scrysred,Saber Crystal - Red,Saber Crystal - Red,136,PLC_SCrysRed,bif
placeable,plc_scrysppl,Sabre Crystal - Purple,Saber Crystal - Purple,149,PLC_SCrysPpl01,bif
placeable,plc_scrysylw,Sabre Crystal - Yellow,Saber Crystal - Yellow,150,PLC_SCrysYlw01,bif
placeable,g_slvgpk,Salvage Pack,MilLowPlstcCylin,3,PLC_Backpack,232TEL_s
placeable,exp_comp,Salvageable Parts,exp_comp,54,PLC_Invis,401DXN_s
placeable,gencrps001,Salvager Corpse,sal_corpse1,42,PLC_GenCrps,610DAN_s
placeable,g_tresmilmid006,Scattered Survival Kit,MilMidMetalCase,138,PLC_Bag02,105PER_s
placeable,g_tresmilmid007,Scattered Survival Kit{Empty},MilMidMetalCase,138,PLC_Bag02,105PER_s
placeable,scout_pov,scout_pov,scout_pov,54,PLC_Invis,402DXN_s
placeable,armoryconsole,Security Console,gotoarmory,54,PLC_Invis,351NAR_s
placeable,security_console,Security Console,security_console,0,PLC_Invis,001EBO_s
placeable,pnltel002,Security Control,Security,23,PLC_CompPnl,232TEL_s
placeable,desk002,Security Desk,SecTer,27,PLC_Desk1,101PER_s
placeable,ith_locker,Security Locker,ith_locker,67,PLC_LockerLg,201TEL_s
placeable,lockerlg002,Security Locker,SecLoc,67,PLC_LockerLg,101PER_s
placeable,lockerlg003,Security Locker{Stealth},SecLoc,67,PLC_LockerLg,101PER_s
placeable,invisible013,Security System,sec_system,54,PLC_Invis,003EBO_s
placeable,ebstrg001,Security Terminal,SecTer,0,PLC_Invis,101PER_s
placeable,sec_terminal,Security Terminal,sec_terminal,347,PLC_CompPnl_b,101PER_s
placeable,pl_termkavar,Security Terminal{Kavar},pl_termkavar,23,PLC_CompPnl,506OND_s
placeable,pl_termnorth,Security Terminal{North},pl_termnorth,23,PLC_CompPnl,506OND_s
placeable,sec_term_no,Security Terminal{North},sec_term_no,24,PLC_CompPnl2,502OND_s
placeable,sec_term_quest,Security Terminal{Quest},sec_term_quest,24,PLC_CompPnl2,502OND_s
placeable,pl_termeast,Security Terminal{South},pl_termeast,23,PLC_CompPnl,506OND_s
placeable,sec_term,Security Terminal{South},sec_term,24,PLC_CompPnl2,502OND_s
placeable,sentry2_standin,sentry2_standin,sentry2_standin,54,PLC_Invis,402DXN_s
placeable,plc_sevrdarm,Severed Arm Holding Datapad,SevrdArm,95,PLC_SevrdArm,bif
placeable,sevrdarm001,Severed Arm Holding Datapad,SevrdArm,95,PLC_SevrdArm,711KOR_s
placeable,plc_sewerfan,Sewer Fan,SewerFan,96,PLC_SewerFan,bif
placeable,plc_shelf01,Shelf{01},shelf01,354,PLC_Shelf001,bif
placeable,plc_shelf02,Shelf{02},Shelf02,355,PLC_Shelf02,bif
placeable,plc_shelf03,Shelf{03},Shelf03,356,PLC_Shelf03,bif
placeable,plc_shelf04,Shelf{04},Shelf04,357,PLC_Shelf04,bif
placeable,plc_shelf05,Shelf{05},Shelf05,358,PLC_Shelf05,bif
placeable,plc_shelf06,Shelf{06},Shelf06,359,PLC_Shelf06,bif
placeable,inveb009,Shift Assignment Console{Fake},DestroyDorm,167,PLC_InvEb,105PER_s
placeable,plc_shipparts01,Ship Parts01,ShipParts01,322,PLC_shpParts1,bif
placeable,plc_shipparts02,Ship Parts02,ShipParts02,323,PLC_shpPart2,bif
placeable,plc_shipparts03,Ship Parts03,ShipParts03,324,PLC_shpPart3,bif
placeable,plc_shipparts04,Ship Parts04,ShipParts04,325,PLC_shpPart4,bif
placeable,sign005,Shuttle Bay Elevator,Sign,98,PLC_Sign,220TEL_s
placeable,sign_shuttle,Shuttle Bay Elevator,SignShuttle,98,PLC_Sign,203TEL_s
placeable,plc_sign,Sign,Sign,98,PLC_Sign,bif
placeable,sith_banner,Sith Banner,sith_banner,252,PLC_SithBan,411DXN_s
placeable,plc_sithban01,Sith Banner 01,SithBanner01,252,PLC_SithBan,bif
placeable,plc_sithban02,Sith Banner 02,SithBanner02,253,PLC_SithBan2,bif
placeable,sith_casket,Sith Casket,sith_casket,254,PLC_SithCst,411DXN_s
placeable,plc_sithcskt01,Sith Casket 01,SithCasket01,254,PLC_SithCst,bif
placeable,skullcorpse,Sith Corpse,skullcorpse,43,PLC_GenCrps2,710KOR_s
placeable,plc_sithflag,Sith Flag,SithFlag,177,PLC_SithFlag,bif
placeable,sith_gas,Sith Gas Cloud,sith_gas,257,PLC_SithMist01,411DXN_s
placeable,sith_gas_corr,Sith Gas Cloud (Corridor),sith_gas_corr,262,PLC_SithMist06,411DXN_s
placeable,sith_holocron,Sith Holocron,sith_holocron,250,PLC_Sithmn4,702KOR_s
placeable,plc_sithmon01,Sith Monument 01,SithMonument01,247,PLC_Sithmn,bif
placeable,plc_sithmon02,Sith Monument 02,SithMonument02,248,PLC_Sithmn2,bif
placeable,plc_sithmon03,Sith Monument 03,SithMonument03,249,PLC_Sithmn3,bif
placeable,plc_sithmon04,Sith Monument 04,SithMonument04,250,PLC_Sithmn4,bif
placeable,plc_sithmon05,Sith Monument 05,SithMonument05,251,PLC_Sithmn5,bif
placeable,sith_mon1,Sith Monument 1,sith_mon1,247,PLC_Sithmn,411DXN_s
placeable,sith_mon2,Sith Monument 2,sith_mon2,248,PLC_Sithmn2,411DXN_s
placeable,sith_mon3,Sith Monument 3,sith_mon3,249,PLC_Sithmn3,411DXN_s
placeable,sith_mon4,Sith Monument 4,sith_mon4,250,PLC_Sithmn4,411DXN_s
placeable,sith_mon5,Sith Monument 5,sith_mon5,251,PLC_Sithmn5,411DXN_s
placeable,sith_ritual,Sith Ritual,sith_ritual,256,PLC_Sithrit,411DXN_s
placeable,plc_sithritual,Sith Ritual Effect,SithRitualEffect,256,PLC_Sithrit,bif
placeable,plc_sithsarc,Sith Sarcophagus,SithSarc,146,PLC_SithSarc,bif
placeable,sith_statue,Sith Statue,sith_statue,255,PLC_SithStat,411DXN_s
placeable,plc_sitalien,Sitting Alien,SittingAlien,213,L_Alien02,bif
placeable,plc_sitalien2,Sitting Alien 2,SittingAlien2,214,L_Alien05,bif
placeable,plc_sitbith,Sitting Bith,SittingBith,199,N_bith,bif
placeable,plc_sitcomfem,Sitting Commoner - Female,SittingCommFemale,211,L_CommF,bif
placeable,plc_sitcommale,Sitting Commoner - Male,SittingCommMale,212,L_CommM,bif
placeable,plc_sitrakata,Sitting Rakata,SittingRakata,200,N_rakata,bif
placeable,plc_sitrodian,Sitting Rodian,SittingRodian,201,N_rodian,bif
placeable,sitrodian001,Sitting Rodian,SittingRodian,212,L_CommM,503OND_s
placeable,plc_sitswoopg,Sitting Swoopganger,SittingSwoopganger,208,N_swoopgang,bif
placeable,plc_sittwilfem,Sitting Twilek Female,SittingTwilekFemale,203,N_twilekF,bif
placeable,plc_sittwilmale,Sitting Twilek Male,SittingTwilekMale,204,N_twilekM,bif
placeable,plc_sitwalrus,Sitting Walrusman,SittingWalrusman,205,N_Walrusman,bif
placeable,plc_sitwookfem,Sitting WookieeFemale,SittingWookieFemale,206,N_wookieF,bif
placeable,plc_sitwookmale,Sitting WookieeMale,SittingWookieMale,207,N_wookieM,bif
placeable,corpse_tr_hss001,Skeletal Corpse,corpse_tr_hss001,43,PLC_GenCrps2,701KOR_s
placeable,corpse_tr_hss002,Skeletal Corpse,corpse_tr_hss002,43,PLC_GenCrps2,701KOR_s
placeable,corpse_tr_hss003,Skeletal Corpse,corpse_tr_hss003,43,PLC_GenCrps2,701KOR_s
placeable,corpse_tr_hss004,Skeletal Corpse,corpse_tr_hss004,43,PLC_GenCrps2,701KOR_s
placeable,corpse_tr_hss005,Skeletal Corpse,corpse_tr_hss005,43,PLC_GenCrps2,701KOR_s
placeable,corpse_tr_hss006,Skeletal Corpse,corpse_tr_hss006,43,PLC_GenCrps2,701KOR_s
placeable,corpse_tr_hssiss,Skeletal Corpse,corpse_tr_hssiss,43,PLC_GenCrps2,701KOR_s
placeable,g_tressklcorp001,Skeletal Corpse,LowSkelCorpse,43,PLC_GenCrps2,bif
placeable,g_tressklcorp002,Skeletal Corpse,MidSkelCorpse,43,PLC_GenCrps2,bif
placeable,g_tressklcorp003,Skeletal Corpse,HighSkelCorpse,43,PLC_GenCrps2,bif
placeable,g_tressklcorp004,Skeletal Corpse,HighSkelCorpse,43,PLC_GenCrps2,401DXN_s
placeable,g_tressklcorp005,Skeletal Corpse,HighSkelCorpse,43,PLC_GenCrps2,401DXN_s
placeable,g_tressklcorp006,Skeletal Corpse,LowSkelCorpse,52,PLC_HmnSkel,401DXN_s
placeable,hmnskel001,Skeletal Human Remains,HmnSkel,52,PLC_HmnSkel,610DAN_s
placeable,plc_hmnskel,Skeletal Human Remains,HmnSkel,52,PLC_HmnSkel,bif
placeable,skip,Skip Prologue,Skip,0,PLC_Invis,001EBO_s
placeable,bldpdlsm001,Small Puddle of Blood,BldPdlsm,11,PLC_BldPdlSm,610DAN_s
placeable,plc_bldpdlsm,Small Puddle of Blood,BldPdlsm,11,PLC_BldPdlSm,bif
placeable,sod3_invis,SOD3{Invis},SOD3_invis,167,PLC_InvEb,503OND_s
placeable,plc_spcsuit,Space Suit,Spacesuit,181,PLC_SpcSuit,bif
placeable,spcsuit001,Space Suit,Spacesuit,181,PLC_SpcSuit,103PER_s
placeable,plc_swireflr,Sparking wires - floor,SWireFlr,101,PLC_SWireFlr,bif
placeable,plc_swirewal,Sparking wires - wall,SWireWal,102,PLC_SWireWal,bif
placeable,wires_starboard,Sparking wires - wall,wires_starboard,102,PLC_SWireWal,002EBO_s
placeable,wires_door,Sparking Wires{door override},wires_door,101,PLC_SWireFlr,002EBO_s
placeable,spark_wire,Sparking Wires{Garage Door},spark_wire,0,PLC_Invis,001EBO_s
placeable,wires_port,Sparking Wires{port engine},wires_port,101,PLC_SWireFlr,002EBO_s
placeable,spark_starboard,Spark{starboard engine},spark_starboard,30,PLC_ESparkLg,002EBO_s
placeable,speechlook,speechlook,Invisible,54,PLC_Invis,601DAN_s
placeable,plc_spddist,Speeder Distortion,Speeder Distortion,160,PLC_SpdDist,bif
placeable,k_star_map_01,Star map,K_STAR_MAP_01,103,PLC_StarMap,bif
placeable,k_star_map_02,Star map,K_STAR_MAP_02,103,PLC_StarMap,bif
placeable,k_star_map_03,Star map,K_STAR_MAP_03,103,PLC_StarMap,bif
placeable,k_star_map_04,Star map,K_STAR_MAP_04,103,PLC_StarMap,bif
placeable,k_star_map_05,Star map,K_STAR_MAP_05,103,PLC_StarMap,bif
placeable,plc_starmap,Star Map,StarMap,103,PLC_StarMap,bif
placeable,eng_star,Starboard Engine,eng_star,0,PLC_Invis,001EBO_s
placeable,cmp_star,Starboard Engine Console,cmp_star,167,PLC_InvEb,002EBO_s
placeable,plc_shpjnklg,Starship junk pile - large,ShpJnkLg,104,PLC_ShpJnkLg,bif
placeable,plc_shpjnksm,Starship junk pile - small,ShpJnkSm,105,PLC_ShpJnkSm,bif
placeable,plc_statue2,Statue - Heroic Jedi,Statue2,107,PLC_Statue2,bif
placeable,plc_statue1,Statue - Roman style figure,Statue1,106,PLC_Statue1,bif
placeable,plc_statuebl01,Statue Blue Marble01,StatueBlueMarble01,326,PLC_statue,bif
placeable,plc_statuefire01,Statue Flaming 01,StatueFlaming01,276,PLC_Stat01,bif
placeable,plc_statue3,Statue with Sword,Statue3,210,PLC_Statue3,bif
placeable,plc_steamc02,Steam Continual 02,SteamContinual02,238,PLC_StmVentD,bif
placeable,plc_steamc03,Steam Continual 03,SteamContinual03,239,PLC_StmVentE,bif
placeable,plc_steamc04,Steam Continual 04,SteamContinual04,240,PLC_StmVentF,bif
placeable,plc_steamc05,Steam Continual 05,SteamContinual05,241,PLC_StmVentG,bif
placeable,steamexhaust,Steam Exhaust,SteamExhaust1,108,PLC_StmVentC,104PER_s
placeable,steamexhaust001,Steam Exhaust,SteamExhaust2,108,PLC_StmVentC,104PER_s
placeable,plc_stmventc,Steam vent - continual,StmVentC,108,PLC_StmVentC,bif
placeable,plc_stmventi,Steam vent - intermittent,StmVentI,109,PLC_StmVentI,bif
placeable,plc_steam_red01,Steam Vent Red 01,SteamVentRed01,277,PLC_StmVentRed,bif
placeable,steam_red002,Steam Vent Red 01,SteamVentRed01,231,PLC_Stmtrap,001EBO_s
placeable,gas1,Steam Vent{Gas1},Gas1,281,PLC_StmVntgrn,304NAR_s
placeable,gas2,Steam Vent{Gas2},Gas2,281,PLC_StmVntgrn,304NAR_s
placeable,gas3,Steam Vent{Gas3},Gas3,281,PLC_StmVntgrn,304NAR_s
placeable,gas4,Steam Vent{Gas4},Gas4,281,PLC_StmVntgrn,304NAR_s
placeable,gasvent2,Steam Vent{Green},GasVent2,281,PLC_StmVntgrn,106PER_s
placeable,gasvent3,Steam Vent{Green},GasVent3,281,PLC_StmVntgrn,106PER_s
placeable,gasvent4,Steam Vent{Green},GasVent4,281,PLC_StmVntgrn,106PER_s
placeable,gasvent5,Steam Vent{Green},GasVent5,281,PLC_StmVntgrn,106PER_s
placeable,gasvent6,Steam Vent{Green},GasVent6,281,PLC_StmVntgrn,106PER_s
placeable,gasvent7,Steam Vent{Green},GasVent7,281,PLC_StmVntgrn,106PER_s
placeable,gasvent8,Steam Vent{Green},GasVent8,281,PLC_StmVntgrn,106PER_s
placeable,plc_stmventgrn,Steam Vent{Green},SteamVentGreen,281,PLC_StmVntgrn,bif
placeable,plc_stock,Stock Ticker,StockTicker,221,PLC_EbStrg,bif
placeable,plc_subdroid2,Sub droid,SubDroid2,216,PLC_subdroid2,bif
placeable,plc_subdroid,Sub droid - Broken,SubDroidBroken,215,PLC_subdroid,bif
placeable,g_tresmillow012,Supply Cylinder{Airlock},MilLowPlstcCylin,77,PLC_PlstcCrt,101PER_s
placeable,plc_swpbike1,Swoop Bike,SwpBike1,110,PLC_SwpBike1,bif
placeable,swpbike002,Swoop Bike,232_SwpBike,110,PLC_SwpBike1,231TEL_s
placeable,plc_swpbike2,Swoop Bike 2,SwpBike2,111,PLC_SwpBike2,bif
